rio	campanha	ponto	data	iqa	iet	grupo	parametro	classe	unidade	padrao_legal	valor	lat	lon
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	259	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	28,4	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	62,3	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	9,4	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	36,9	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,7	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	6,44	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2022	FBS-BRH-250	25/11/2022	55	53	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,05	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,71	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	7,9X10^2	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	28	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	78,3	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	68	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	27,4	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	9	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	74,1	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	13,4	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	4	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,13	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	8,19	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2023	FBS-BRH-250	24/05/2023	69	48	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,76	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	4,5X10	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	29	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	96,2	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	128	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	56	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	26,8	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	6,8	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	85,2	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	16,6	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	7,05	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,08	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2023	FBS-BRH-250	19/09/2023	80	50	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,03	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,03	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	1,6X10^4	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	32	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	92,7	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	52	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	51	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	28,7	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	9,1	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	22	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	5,73	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,55	-16,4369444	-39,6277778
BURANHEM	Campanha 4 - 2023	FBS-BRH-250	09/11/2023	59	50	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,77	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	1,7X10^3	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	33	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	94,5	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	80	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	348	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	30,1	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	112	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	15,3	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	1,8	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	1,9	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	5,96	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,55	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2024	FBS-BRH-250	20/02/2024	51	56	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,08	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,76	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	2,4X10^3	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	34	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	85,7	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	30,5	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	7,6	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	15,1	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,39	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	8,18	-16,4369444	-39,6277778
BURANHEM	Campanha 2 - 2024	FBS-BRH-250	30/05/2024	67	50	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,03	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	0,75	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	2,3X10^2	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	34	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	95,7	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	57	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	<50	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	29,1	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	5,8	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	16,3	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	<3	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	55,8	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	7,58	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	7,8	-16,4369444	-39,6277778
BURANHEM	Campanha 3 - 2024	FBS-BRH-250	04/09/2024	77	49	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	<0,02	-16,4369444	-39,6277778
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	2,94	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	1,3X10^2	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	30	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físicos - Água	Condutividade	Classe 2 - Doce	µS/cm	NE	87,2	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físicos - Água	Salinidade	Classe 2 - Doce	o/oo	NE	<0,1	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físicos - Água	Sólidos em suspensão	Classe 2 - Doce	mg/L	NE	<50	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físicos - Água	Sólidos totais	Classe 2 - Doce	mg/L	NE	72	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físicos - Água	STD	Classe 2 - Doce	mg/L	Máximo 500	60	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físicos - Água	Temperatura	Classe 2 - Doce	ºC	NE	28,7	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Físicos - Água	Turbidez	Classe 2 - Doce	NTU	Máximo 100	11,4	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	% Saturação de Oxigênio Dissolvido	Classe 2 - Doce	%	NE	73,6	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	Alcalinidade total	Classe 2 - Doce	mg CaCO3/L	NE	15,7	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	Cloreto	Classe 2 - Doce	mg Cl/L	NE	13	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	DBO	Classe 2 - Doce	mg/L	Máximo 5	7	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	DQO	Classe 2 - Doce	mg O2/L	NE	<30,0	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	Nitrogênio Nitrato	Classe 2 - Doce	mg N-NO3/L	Máximo 10	<0,02	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	N-NH3	Classe 2 - Doce	mg N-NH3/L	NE	<0,4	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	N Total	Classe 2 - Doce	mg N/L	NE	<1,0	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	OD	Classe 2 - Doce	mg OD/L	Mínimo 5	6,7	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	Ortofosfato solúvel	Classe 2 - Doce	mg P/L	NE	<0,02	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	pH	Classe 2 - Doce	s/ unid	Entre 6 - 9	6,39	-16,4133889	-39,5873056
BURANHEM	Campanha 1 - 2020	FBS-BRH-300	04/03/2020	76	56	Químicos - Água	P Total	Classe 2 - Doce	mg P/L	Máximo 0.10000	0,03	-16,4133889	-39,5873056
BURANHEM	Campanha 3 - 2020	FBS-BRH-300	01/12/2020	69	51	Biológicos - Água	clorofila	Classe 2 - Doce	µg/L	Máximo 30	1,03	-16,4133889	-39,5873056
BURANHEM	Campanha 3 - 2020	FBS-BRH-300	01/12/2020	69	51	Biológicos - Água	Colif. termo	Classe 2 - Doce	NMP/100mL	NE	2,3X10^2	-16,4133889	-39,5873056
BURANHEM	Campanha 3 - 2020	FBS-BRH-300	01/12/2020	69	51	Físico - Ar	Temperatura do Ar	Classe 2 - Doce	ºC	NE	32	-16,4133889	-39,5873056
